form	lemma	POS	morph
-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
d’	de	PRE	MORPH=empty
endroits	endroit	NOMcom	NOMB.=p|GENRE=m
dans	dans	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
Univers	univers	NOMcom	NOMB.=s|GENRE=m
ſteriles	stérile	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
infructueux	infructueux	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
qui	qui	PROrel	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
manque	manquer	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
bled	blé	NOMcom	NOMB.=s
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
vin	vin	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
quantité	quantité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
choſes	chose	NOMcom	NOMB.=p|GENRE=f
neceſſaires	nécessaire	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
eſtre	être	DETpos	PERS.=2|NOMB.=s|GENRE=m
pourveus	pourvoir	NOMcom	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Mer	mer	NOMpro	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Une	un	DETndf	NOMB.=s|GENRE=f
autre	autre	ADJind	NOMB.=s|GENRE=f
commodité	commodité	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
en	en	PRE	MORPH=empty
revient	revenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
tranſport	transport	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
poids	poids	NOMcom	NOMB.=p|GENRE=f
&	et	CONcoo	MORPH=empty
fardeaux	fardeau	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ſe	se	PROdem	NOMB.=s|GENRE=m
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
incomparablement	incomparablement	ADVgen	MORPH=empty
avec	avec	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
facilité	facilité	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
Mer	mer	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
Terre	terre	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
eſtant	être	VERppa	MORPH=empty
conſtant	constant	VERppa	MORPH=empty
ouun	oun	PRE	NOMB.=s|GENRE=m
ſeul	seul	ADJind	NOMB.=s|GENRE=m
Vaiſſeau	vaisseau	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
300	300	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
tonneaux	tonneau	NOMcom	NOMB.=p|GENRE=m
portera	porter	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
poids	poids	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
n’	ne	ADVneg	MORPH=empty
en	en	PROadv	MORPH=empty
ſçauroient	savoir	VERcjg	MODE=con|TEMPS=ipf|PERS.=3|NOMB.=p
porter	porter	VERinf	MORPH=empty
ou	ou	CONcoo	MORPH=empty
trainer	traîner	VERinf	MORPH=empty
deux	deux	DETcar	NOMB.=p
mille	mille	ADJcar	NOMB.=p|GENRE=m
chevaux	cheval	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
tel	tel	ADJind	NOMB.=s|GENRE=m
vaiſſeau	vaisseau	NOMcom	NOMB.=s|GENRE=m
portera	porter	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
600000	600000	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
peſant	peser	VERppa	MORPH=empty
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
ſçauroit	savoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
donner	donner	VERinf	MORPH=empty
200	200	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
peſant	peser	VERppa	MORPH=empty
à	à	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
cheval	cheval	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
traitte	traiter	NOMcom	NOMB.=s|GENRE=m
pluſieurs	plusieurs	DETind	NOMB.=p|GENRE=m
jours	jour	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
outre	outre	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Vaiſſeau	vaisseau	NOMcom	NOMB.=s|GENRE=m
porte	porter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	DETind	NOMB.=s|GENRE=m
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
attirail	attirail	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
là	là	ADVgen	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ſeule	seule	ADJind	NOMB.=s|GENRE=f
nourriture	nourriture	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
deux	deux	DETcar	NOMB.=p
mille	mille	ADJcar	NOMB.=p|GENRE=f
chevaux	cheval	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
des	de_le	DETndf	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
neceſſaires	nécessaire	ADJqua	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|CAS=r
conduire	conduire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
faudroit	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
petit	petit	ADJqua	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
armée	armée	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
ſont	être	DETcar	TEMPS=pst|NOMB.=p
grands	grand	ADJqua	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
embaras	embarras	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
inſinité	infinité	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
endroits	endroit	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
ſçauroit	savoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
mener	mener	VERinf	MORPH=empty
ni	ni	CONcoo	MORPH=empty
chevaux	cheval	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ni	ni	CONcoo	MORPH=empty
charettes	charrette	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
tranſportons	transporter	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
par	par	PRE	MORPH=empty
eau	eau	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
recueillans	recueillir	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
dans	dans	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
ſeul	seul	ADJind	NOMB.=s|GENRE=m
vaiſſeau	vaisseau	NOMcom	NOMB.=s|GENRE=m
une	un	DETndf	NOMB.=s|GENRE=f
infinité	infinité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
choſes	chose	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
eſtoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
éparſes	épars	VERppe	NOMB.=p|GENRE=f
en	en	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
lieux	lieu	NOMcom	NOMB.=p|GENRE=m
fort	fort	ADVgen	MORPH=empty
éloignés	éloigner	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
n’	ne	ADVneg	MORPH=empty
ût	ut	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
jamais	jamais	ADVgen	MORPH=empty
pû	pouvoir	VERppe	NOMB.=s|GENRE=m
avoir	avoir	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
d’	un	PRE	MORPH=empty
autres	autre	DETind	NOMB.=p
voyes	voie	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
chemin	chemin	NOMcom	NOMB.=s|GENRE=m
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
beaucoup	beaucoup	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
court	court	ADJqua	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
faclle	facile	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
moindre	moindre	ADJqua	NOMB.=s|GENRE=m
couſt	coût	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
eau	eau	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
Navire	navire	PROind	NOMB.=s
n’	ne	ADVneg	MORPH=empty
aille	aller	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
plus	plus	ADVgen	MORPH=empty
viſte	vite	ADJqua	NOMB.=s|GENRE=m
qu’	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
cheval	cheval	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toutesfois	toutefois	ADVgen	MORPH=empty
cecy	ceci	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
particulier	particulier	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vogue	voguer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
jour	jour	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
nuict	nuit	NOMcom	NOMB.=s|GENRE=m
ſans	sans	PRE	GENRE=m
s’	se	PROper	PERS.=3
arreſter	arrêter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
lors	lors	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
vents	vent	NOMcom	NOMB.=p|GENRE=m
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	ADVgen	NOMB.=s|GENRE=m
contraires	contraire	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
tient	tenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tousjours	toujours	ADVgen	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
méme	même	NOMcom	NOMB.=s|GENRE=f
route	route	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
va	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
ligne	ligne	NOMcom	NOMB.=s|GENRE=f
droite	droit	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
chemin	chemin	NOMcom	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
court	court	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Que	que	CONsub	MORPH=empty
s’	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
falloit	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
aller	aller	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
Moluques	moluques	PROind	NOMB.=p|GENRE=m
querir	quérir	NOMcom	NOMB.=s|GENRE=m
des	un	PRE.DETdef	NOMB.=p|GENRE=f
épiceries	épicerie	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
ſeulement	seulement	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
Eſpagne	Espagne	NOMpro	NOMB.=s|GENRE=f
querir	quérir	NOMcom	GENRE=m
des	un	PRE.DETdef	NOMB.=p|GENRE=f
raiſins	raisin	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
olives	olive	VERppe	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
figues	figue	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
nous	nous	PROper	PERS.=1|NOMB.=p
reviendroient	revenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
cher	cher	ADJqua	NOMB.=s|GENRE=m
prix	prix	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
or	or	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Potozi	potozi	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Perles	perle	NOMpro	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Sein	sein	NOMcom	NOMB.=s|GENRE=m
Perſique	persique	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
orange	orange	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Portugal	Portugal	NOMpro	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p
couſteroit	coûter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
chere	cher	ADJqua	NOMB.=s|GENRE=f
qu’	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
chapon	chapon	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ville	ville	NOMcom	NOMB.=s|GENRE=f
ni	ni	CONcoo	MORPH=empty
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
deſert	désert	NOMcom	NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ſoit	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſterile	stérile	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ne	ne	ADVneg	MORPH=empty
devienne	devenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
riche	riche	ADJqua	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
opulent	opulent	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ſi	si	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
commerce	commerce	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Mer	mer	NOMpro	NOMB.=s|GENRE=f
y	y	PROadv	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
vigueur	vigueur	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVneg	MORPH=empty
ici	ici	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
faire	faire	VERinf	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
long	long	NOMcom	NOMB.=s|GENRE=m
recit	récit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
naiſſance	naissance	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
progrés	progrès	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
avancement	avancement	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
decadence	décadence	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Tyr	Tyr	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Sidon	Sidon	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
Athenes	Athènes	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Carthage	Carthage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
quantité	quantité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Villes	ville	NOMpro	NOMB.=p|GENRE=f
maritimes	maritime	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
l’	le	DETdef	NOMB.=s|GENRE=f
opulence	opulence	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
delices	délice	NOMcom	NOMB.=p|GENRE=m
&	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
puiſſance	puissance	NOMcom	NOMB.=s|GENRE=f
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
jalouſie	jalousie	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
voiſines	voisin	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Navigations	navigation	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
eſté	être	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
credit	crédit	NOMcom	MODE=ind|NOMB.=s
chez	chez	PRE	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=i
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
retournées	retourner	VERppe	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
leu	lire	DETdem	NOMB.=p|GENRE=f
ancien	ancien	ADJqua	NOMB.=s|GENRE=f
domaine	domaine	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
mediocrité	médiocrité	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
incontinent	incontinent	ADVgen	NOMB.=p
qu'	que	CONsub	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
negligé	négliger	VERppe	NOMB.=s|GENRE=m
cét	ce	VERppe	GENRE=m
employ	emploi	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
que	que	CONsub	MORPH=empty
dautres	dautre	PROind	NOMB.=p
le	il	DETdef	PERS.=3|NOMB.=s|GENRE=m
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ravi	ravir	VERppe	NOMB.=s|GENRE=m
des	un	DETndf	NOMB.=p|GENRE=f
mains	main	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
contenteray	contenter	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
dire	dire	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
paſſant	passer	VERppa	GENRE=m
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
connu	connaître	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
Que	que	CONsub	MORPH=empty
Veniſe	Venise	NOMcom	NOMB.=s|GENRE=f
n’	ne	ADVneg	MORPH=empty
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
du	du	PRE.DETdef	NOMB.=s|GENRE=m
commencement	commencement	NOMcom	NOMB.=s|GENRE=m
qu’	que	CONsub	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
retraite	retraite	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
pauvres	pauvre	NOMcom	NOMB.=p|GENRE=f
Peſcheurs	pêcheur	NOMcom	NOMB.=p
:	:	PONfbl	MORPH=empty
Que	que	CONsub	MORPH=empty
Genes	Gênes	NOMpro	NOMB.=p|GENRE=m
l’	le	DETdef	NOMB.=s
une	un	PROind	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p
belles	beau	ADJqua	NOMB.=p|GENRE=f
Villes	ville	NOMpro	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
baſtie	bâtir	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
dans	dans	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
païs	pays	NOMcom	NOMB.=s|GENRE=m
entouré	entourer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
montagnes	montagne	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
ſi	si	ADVgen	MORPH=empty
infertiles	infertile	ADJqua	NOMB.=p|GENRE=f
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
habitans	habiter	NOMcom	NOMB.=p|GENRE=m
