form	lemma	POS	morph
que	que	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
assés	assez	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
auoir	avoir	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
diction	diction	NOMcom	NOMB.=s|GENRE=f
propre	propre	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
elegante	élégant	ADJqua	NOMB.=s|GENRE=f
sans	sans	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
copulation	copulation	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
mots	mot	NOMcom	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
t’	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
aduise	aviser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
monceau	monceau	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
diuerses	divers	ADJqua	NOMB.=p|GENRE=f
pierres	pierre	NOMcom	NOMB.=p|GENRE=f
precieuses	précieux	ADJqua	NOMB.=p|GENRE=f
mal	mal	ADVgen	MORPH=empty
ordonnées	ordonner	VERppe	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
lesquelles	lequel	PROrel	NOMB.=p|GENRE=f
ne	ne	ADVneg	MORPH=empty
peuuent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
auoir	avoir	VERinf	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
lustre	lustre	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
à	à	PRE	MORPH=empty
cause	cause	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
collocation	collocation	NOMcom	NOMB.=s|GENRE=f
impertinente	impertinent	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aultant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
diuers	divers	ADJqua	NOMB.=p|GENRE=m
instruments	instrument	NOMcom	NOMB.=p|GENRE=m
musicaulx	musical	ADJqua	NOMB.=p|GENRE=m
mal	mal	ADVgen	MORPH=empty
conduicts	conduire	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
ioueurs	joueur	NOMcom	NOMB.=p|GENRE=m
ingnorantz	ignorer	VERppa	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
art	art	NOMcom	NOMB.=s|GENRE=m
peu	peu	ADVgen	MORPH=empty
congnoissantz	connaître	VERppe	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
tons	ton	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
mesures	mesure	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
musique	musique	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
somme	somme	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
peu	peu	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
splendeur	splendeur	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
motz	mot	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
si	si	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
ordre	ordre	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
collocation	collocation	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
yceulx	icelui	PROdem	NOMB.=p|GENRE=m
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
telle	tel	ADJind	NOMB.=s|GENRE=f
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
appartient	appartenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
sur	sur	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
iadis	jadis	ADVgen	MORPH=empty
estimé	estimer	VERppe	NOMB.=s|GENRE=m
Isocrate	Isocrate	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
orateur	orateur	NOMcom	NOMB.=s|GENRE=m
grec	grec	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pareillement	pareillement	ADVgen	MORPH=empty
Demostene	Démosthène	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
latins	latin	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Marc	Marc	NOMpro	NOMB.=s|GENRE=m
Tulle	Tulle	NOMpro	NOMB.=s|GENRE=m
Ciceron	Cicéron	NOMpro	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
esté	être	VERppe	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
obseruateur	observateur	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
nombres	nombre	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
pense	penser	VERcjg	MODE=imp|PERS.=2|NOMB.=s
pas	pas	ADVneg	MORPH=empty
que	que	CONsub	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
doibue	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
obseruer	observer	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
orateurs	orateur	NOMcom	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
historiographes	historiographe	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qu'	que	CONsub	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
trouueras	trouver	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
Cæsar	César	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
Salluste	Salluste	NOMpro	NOMB.=s|GENRE=m
moins	moins	ADVgen	MORPH=empty
nombreux	nombreux	ADJqua	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
Ciceron	Cicéron	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Conclusion	conclusion	NOMcom	NOMB.=s|GENRE=f
quant	quant	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
grande	grand	ADJqua	NOMB.=s|GENRE=f
obseruation	observation	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
nombres	nombre	NOMcom	NOMB.=p|GENRE=m
vn	un	DETndf	NOMB.=s|GENRE=m
autheur	auteur	NOMcom	NOMB.=s|GENRE=m
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=n
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
auec	avec	PRE	MORPH=empty
yceulx	icelui	PROdem	NOMB.=p|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faillir	faillir	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
auoir	avoir	VERinf	MORPH=empty
bruict	bruit	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
eloquence	éloquence	NOMcom	NOMB.=s|GENRE=f
si	si	ADVgen	MORPH=empty
pareillement	pareillement	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
propre	propre	ADJqua	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
diction	diction	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
graue	grave	ADJqua	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
sentences	sentence	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
arguments	argument	NOMcom	NOMB.=p|GENRE=m
subtil	subtil	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
poincts	point	NOMcom	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
orateur	orateur	NOMcom	NOMB.=s|GENRE=m
parfaict	parfait	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
vrayment	vraiment	ADVgen	MORPH=empty
comblé	combler	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
eloquence	éloquence	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
FIN	fin	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
LA	le	DETdef	NOMB.=s|GENRE=f
PVNCTVATION	ponctuation	NOMcom	NOMB.=s|GENRE=f
DE	de	PRE	MORPH=empty
LA	le	DETdef	NOMB.=s|GENRE=f
LANGVE	langue	NOMcom	NOMB.=s|GENRE=f
FRANCOYSE	français	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
SI	si	CONsub	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
langues	langue	NOMcom	NOMB.=p|GENRE=f
generalement	généralement	ADVgen	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
differences	différence	NOMcom	NOMB.=p|GENRE=f
en	en	PRE	MORPH=empty
parler	parler	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
escripture	écriture	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
toutesfoys	toutefois	ADVgen	MORPH=empty
non	non	ADVneg	MORPH=empty
obstant	obster	VERppa	NOMB.=s|GENRE=n
cela	cela	PROdem	NOMB.=s|GENRE=n
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
qu'	que	CONsub	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
punctuation	ponctuation	NOMcom	NOMB.=s|GENRE=f
seulement	seulement	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
trouueras	trouver	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
qu’	que	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
ycelle	icelui	DETind	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
Grecs	grec	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Latins	latin	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Francoys	français	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Italiens	italien	NOMpro	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
Hespaignolz	espagnol	NOMpro	NOMB.=p|GENRE=m
soient	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
differents	différent	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Doncques	donc	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
instruiray	instruire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
briefuement	brièvement	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
cecy	ceci	PROdem	NOMB.=s|GENRE=n
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
t’	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
y	y	PROadv	MORPH=empty
bien	bien	ADVgen	MORPH=empty
endoctriner	endoctriner	VERinf	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
besoing	besoin	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
deux	deux	DETcar	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
L’	le	DETdef	NOMB.=s|GENRE=f
vne	un	PROind	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
congnoisses	connaître	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
noms	nom	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
figures	figure	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
points	point	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
autre	autre	PROind	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
entendes	entendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
lieux	lieu	NOMcom	NOMB.=p|GENRE=m
ou	où	PROrel	NOMB.=p|GENRE=m
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mettre	mettre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Quand	quant	ADVgen	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
figures	figure	NOMcom	NOMB.=p|GENRE=f
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
telles	tel	ADJind	NOMB.=p|GENRE=f
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
s’	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=r
ensuit	ensuivre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
plus	plus	ADVgen	MORPH=empty
confirmer	confirmer	VERinf	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
amytié	amitié	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
allant	aller	VERppa	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
Flandre	Flandre	NOMpro	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
passé	passer	VERppe	NOMB.=s|GENRE=m
(	(	PONpga	MORPH=empty
chose	chose	NOMcom	NOMB.=s|GENRE=f
non	non	ADVneg	MORPH=empty
esperée	espérer	VERppe	NOMB.=s|GENRE=f
)	)	PONpdr	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
royaulme	royaume	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
France	France	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	PROrel	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
esté	être	VERppe	NOMB.=s|GENRE=m
repceu	recevoir	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
extresme	extrême	ADJqua	NOMB.=s|GENRE=f
ioye	joie	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=x
ne	ne	ADVneg	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
reiouyroit	réjouir	VERcjg	MODE=con|PERS.=3|NOMB.=s
d’	de	PRE	MORPH=empty
vng	un	DETndf	NOMB.=s|GENRE=m
tel	tel	ADJind	NOMB.=s|GENRE=m
accord	accord	NOMcom	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=x
ne	ne	ADVneg	MORPH=empty
loueroit	louer	VERcjg	MODE=con|PERS.=3|NOMB.=s
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
veoir	voir	VERinf	MORPH=empty
guerre	guerre	NOMcom	NOMB.=s|GENRE=f
assopie	assoupir	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
paix	paix	NOMcom	NOMB.=s|GENRE=f
regner	régner	VERinf	MORPH=empty
entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
chrestiens	chrétien	NOMcom	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
que	que	CONsub	MORPH=empty
longtemps	longtemps	ADVgen	MORPH=empty
auons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
desiré	désirer	VERppe	NOMB.=p|GENRE=m
ce	ce	DETdem	NOMB.=s|GENRE=m
bien	bien	NOMcom	NOMB.=s|GENRE=m
!	!	PONfrt	MORPH=empty
o	ô	INJ	MORPH=empty
que	que	CONsub	MORPH=empty
bien	bien	ADVgen	MORPH=empty
heureux	heureux	ADJqua	NOMB.=p|GENRE=m
soient	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
qui	qui	PROrel	NOMB.=p|GENRE=x
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
traité	traiter	VERppe	NOMB.=p|GENRE=m
cest	ce	DETdem	NOMB.=s|GENRE=m
accord	accord	NOMcom	NOMB.=s|GENRE=m
!	!	PONfrt	MORPH=empty
que	que	CONsub	MORPH=empty
mauldicts	maudire	VERppe	NOMB.=p|GENRE=m
soient	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
qui	qui	PROrel	NOMB.=p|GENRE=x
tascheront	tâcher	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
rompre	rompre	VERinf	MORPH=empty
!	!	PONfrt	MORPH=empty
Au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
Periode	période	NOMpro	NOMB.=s|GENRE=m
(	(	PONpga	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
commence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m
Empereur	empereur	NOMpro	NOMB.=s|GENRE=m
congnoissant	connaître	VERppa	NOMB.=s|GENRE=m
)	)	PONpdr	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
monstrer	montrer	VERinf	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
vsage	usage	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Poinct	point	NOMpro	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
queue	queue	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Comma	comma	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Parenthese	parenthèse	NOMpro	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Poinct	point	NOMpro	NOMB.=s|GENRE=m
final	final	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
aultrement	autrement	ADVgen	MORPH=empty
dict	dire	VERppe	NOMB.=s|GENRE=m
Poinct	point	NOMpro	NOMB.=s|GENRE=m
rond	rond	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
Poinct	point	NOMpro	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
queue	queue	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
sert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
aultre	autre	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
distinguer	distinguer	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
dictions	diction	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
locutions	locution	NOMcom	NOMB.=p|GENRE=f
l'	le	DETdef	NOMB.=s|GENRE=f
vne	un	PROind	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
autre	autre	PROind	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
ou	ou	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
adiectifs	adjectif	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
substantifs	substantif	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
verbes	verbe	NOMcom	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
aduerbes	adverbe	NOMcom	NOMB.=p|GENRE=m
simples	simple	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
auec	avec	PRE	MORPH=empty
adiectifs	adjectif	NOMcom	NOMB.=p|GENRE=m
ioincts	joindre	VERppe	NOMB.=p|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
substantifs	substantif	NOMcom	NOMB.=p|GENRE=m
expressement	expressément	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
auec	avec	PRE	MORPH=empty
adiectifs	adjectif	NOMcom	NOMB.=p|GENRE=m
gouuernans	gouvernant	VERppa	NOMB.=p|GENRE=m
vng	un	DETndf	NOMB.=s|GENRE=m
substantif	substantif	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
auec	avec	PRE	MORPH=empty
verbes	verbe	NOMcom	NOMB.=p|GENRE=m
regissans	régir	VERppa	NOMB.=p|GENRE=m
cas	cas	NOMcom	NOMB.=x|GENRE=m
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
appellons	appeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
locutions	locution	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Exemple	exemple	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
adiectif	adjectif	NOMcom	NOMB.=s|GENRE=m
simple	simple	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
