form	lemma	POS	morph
ame	âme	NOMcom	NOMB.=s|GENRE=f
raisonnable	raisonnable	ADJqua	NOMB.=s|GENRE=f
dont	dont	PROrel	NOMB.=s|GENRE=f
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
doüëz	douer	VERppe	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f
facultez	faculté	NOMcom	NOMB.=p|GENRE=f
animales	animal	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
naturelles	naturel	ADJqua	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
pourceau	pourceau	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
point	point	ADVneg	MORPH=empty
autres	autre	ADJind	NOMB.=p|GENRE=f
(	(	PONpga	MORPH=empty
hors	hors	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
individu	individu	NOMcom	NOMB.=s|GENRE=m
)	)	PONpdr	MORPH=empty
que	que	CONsub	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
celles	celui	PROdem	NOMB.=p|GENRE=f
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
chacun	chacun	PROind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
.	.	PONfrt	MORPH=empty
Que	que	CONsub	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
voyez	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
que	que	CONsub	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Volvendisque	@latin	OUT	MORPH=empty
libris	@latin	OUT	MORPH=empty
domi	@latin	OUT	MORPH=empty
vacare	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Librorum	@latin	OUT	MORPH=empty
helluo	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Regius	@latin	OUT	MORPH=empty
patronus	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Regno	@latin	OUT	MORPH=empty
et	@latin	OUT	MORPH=empty
munere	@latin	OUT	MORPH=empty
nobilis	@latin	OUT	MORPH=empty
forensi	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Stertebat	@latin	OUT	MORPH=empty
media	@latin	OUT	MORPH=empty
patrune	@latin	OUT	MORPH=empty
corona	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Stertebatque	@latin	OUT	MORPH=empty
domi	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
palamque	@latin	OUT	MORPH=empty
clamque	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Nec	@latin	OUT	MORPH=empty
tempus	@latin	OUT	MORPH=empty
vacuum	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
locus	@latin	OUT	MORPH=empty
vel	@latin	OUT	MORPH=empty
ullus	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Quo	@latin	OUT	MORPH=empty
non	@latin	OUT	MORPH=empty
steriteret	@latin	OUT	MORPH=empty
ille	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
tamque	@latin	OUT	MORPH=empty
dormiit	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Ut	@latin	OUT	MORPH=empty
mors	@latin	OUT	MORPH=empty
hunc	@latin	OUT	MORPH=empty
inopina	@latin	OUT	MORPH=empty
dormientem	@latin	OUT	MORPH=empty
Interceperit	@latin	OUT	MORPH=empty
omnium	@latin	OUT	MORPH=empty
honorum	@latin	OUT	MORPH=empty
Magno	@latin	OUT	MORPH=empty
cum	@latin	OUT	MORPH=empty
gemitu	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
altiore	@latin	OUT	MORPH=empty
damno	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Mortuum	@latin	OUT	MORPH=empty
tamen	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
ô	@latin	OUT	MORPH=empty
viator	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
illum	@latin	OUT	MORPH=empty
Tu	@latin	OUT	MORPH=empty
ne	@latin	OUT	MORPH=empty
credideris	@latin	OUT	MORPH=empty
:	:	PONfbl	MORPH=empty
quid	@latin	OUT	MORPH=empty
ergo	@latin	OUT	MORPH=empty
?	?	PONfrt	MORPH=empty
verè	@latin	OUT	MORPH=empty
Sommo	@latin	OUT	MORPH=empty
perpetuo	@latin	OUT	MORPH=empty
quiescet	@latin	OUT	MORPH=empty
ille	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
point	point	ADVneg	MORPH=empty
contes	conte	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Messieurs	monsieur	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
vay	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
-je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
dire	dire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
familiarité	familiarité	NOMcom	NOMB.=s|GENRE=f
avec	avec	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
personnage	personnage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
demeuré	demeurer	VERppe	NOMB.=s|GENRE=m
fort	fort	ADVgen	MORPH=empty
longtems	longtemps	ADVgen	MORPH=empty
avec	avec	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
M.	monsieur	NOMpro	NOMB.=s|GENRE=m
Bourdin	Bourdin	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
en	en	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
asseuré	assurer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
choses	chose	NOMcom	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
estranges	étrange	ADJqua	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
mesmes	même	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
lors	lors	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vouloit	vouloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
chevir	chevir	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
poinct	point	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
affaire	affaire	NOMcom	NOMB.=s|GENRE=f
falloit	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tout	tout	ADVgen	MORPH=empty
bellement	bellement	ADVgen	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
repos	repos	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
sçavez	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
grand	grand	ADJqua	NOMB.=s|GENRE=m
rechercheur	rechercheur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
aisé	aiser	VERppe	NOMB.=s|GENRE=n
de	de	PRE	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
en	en	PROadv	MORPH=empty
prester	prêter	VERinf	MORPH=empty
une	un	PROind	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
estre	être	VERinf	MORPH=empty
payé	payer	VERppe	NOMB.=s|GENRE=x
surtout	surtout	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
pource	pource	ADVgen	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pris	prendre	VERppe	NOMB.=s|GENRE=x
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
sonder	sonder	VERinf	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
occasion	occasion	NOMcom	NOMB.=s|GENRE=f
pourquoy	pourquoi	ADVint	MORPH=empty
lors	lors	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
Messieurs	monsieur	NOMpro	NOMB.=p|GENRE=m
dormoient	dormir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
neantmoins	néanmoins	ADVgen	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
laissoit	laisser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
d’	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
action	action	NOMcom	NOMB.=s|GENRE=f
perpetuelle	perpétuel	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
fin	fin	NOMcom	NOMB.=s|GENRE=f
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
trouvé	trouver	VERppe	NOMB.=s|GENRE=x
que	que	CONsub	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lassoit	lasser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
gré	gré	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
branle	branle	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
cadence	cadence	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
fait	fait	NOMcom	NOMB.=s|GENRE=m
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
folie	folie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
croire	croire	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
cerveau	cerveau	NOMcom	NOMB.=s|GENRE=m
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sensible	sensible	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
negative	négatif	ADJqua	NOMB.=s|GENRE=f
tenue	tenue	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
philosophes	philosophe	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
lesquels	lequel	PROrel	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
mieux	mieux	ADVgen	NOMB.=p|GENRE=m
habillez	habiller	VERppe	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
entendement	entendement	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
veuille	vouloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
tenir	tenir	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
cerveau	cerveau	NOMcom	NOMB.=s|GENRE=m
tousjours	toujours	ADVgen	MORPH=empty
bandé	bander	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
sçay	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
relais	relais	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
duquel	de_lequel	PRE.PROrel	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
Bretonnayau	Bretonnayau	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
Temple	temple	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
Ame	âme	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tres	très	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
poëtisé	poétiser	VERppe	NOMB.=s|GENRE=m
parlant	parler	VERppa	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fantaisie	fantaisie	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Pource	pource	ADVgen	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
donneray	donner	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=m
vers	vers	NOMcom	NOMB.=p|GENRE=m
qu’	que	PROrel	NOMB.=p|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
composés	composer	VERppe	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Quand	quand	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
commun	commun	NOMcom	NOMB.=s|GENRE=m
repose	reposer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
objet	objet	NOMcom	NOMB.=s|GENRE=m
empesché	empêcher	VERppe	NOMB.=s|GENRE=m
N'	ne	ADVneg	MORPH=empty
entre	entrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sens	sens	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
vapeur	vapeur	NOMcom	NOMB.=s|GENRE=f
bousché	boucher	VERppe	NOMB.=s|GENRE=m
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ressemble	ressembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
enfant	enfant	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Ell'	il	NOMpro	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
nourisse	nourrice	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=f
chantant	chanter	VERppa	NOMB.=s|GENRE=f
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
do	do	NOMcom	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
do	do	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENREm|CAS=r
endort	endormir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
afin	afin	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
Ell'	il	NOMpro	PERS.=3|NOMB.=s|GENRE=f|CAS=n
puisse	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
S'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
aller	aller	VERinf	MORPH=empty
esbattre	ébattre	VERinf	MORPH=empty
seule	seule	ADJqua	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
ceste	ce	PROdem	NOMB.=s|GENRE=f
cy	ci	ADVgen	MORPH=empty
sort	sortir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
emmailloté	emmailloter	VERppe	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
frere	frère	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Dont	dont	PROrel	NOMB.=s|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
escartant	écarter	VERppa	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
solitaire	solitaire	ADJqua	NOMB.=s|GENRE=f
repense	repenser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
En	en	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	NOMB.=s|GENRE=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
passé	passer	VERppe	NOMB.=s|GENRE=n
depuis	depuis	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
cognoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
En	en	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ouy	ouïr	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	NOMB.=s|GENRE=n
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
souvient	souvenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Et	et	CONcoo	MORPH=empty
dedans	dedans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
miroir	miroir	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	NOMB.=s|GENRE=m
devant	devant	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
tient	tenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Ou	où	PROrel	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
jour	jour	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
nuict	nuit	NOMcom	NOMB.=s|GENRE=f
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
image	image	NOMcom	NOMB.=s|GENRE=f
remire	remirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Des	de_le	PRE.DETndf	NOMB.=p|GENRE=f
ombres	ombre	NOMcom	NOMB.=p|GENRE=f
qu	que	PROrel	NOMB.=p|GENRE=f
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
y	y	PROadv	MORPH=empty
voit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
phantosmes	fantôme	NOMcom	NOMB.=p|GENRE=m
retire	retirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=p|GENRE=m
si	si	ADVgen	MORPH=empty
confusement	confusément	ADVgen	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
offrent	offrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tous	tout	PROind	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fois	fois	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Que	que	PROrel	NOMB.=p|GENRE=m
ranger	ranger	VERinf	MORPH=empty
ne	ne	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ny	ni	CONcoo	MORPH=empty
en	en	PROadv	MORPH=empty
faire	faire	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
chois	choix	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
comme	comme	CONsub	MORPH=empty
Ell'	il	NOMpro	PERS.=3|NOMB.=s|GENRE=f|CAS=n
en	en	PROadv	MORPH=empty
commence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quelqu’	quelque	DETind	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mettre	mettre	VERinf	MORPH=empty
Au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
devant	devant	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
après	après	PRE	MORPH=empty
sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
champ	champ	NOMcom	NOMB.=s|GENRE=m
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
Premier	premier	ADVgen	MORPH=empty
expedié	expédier	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voulant	vouloir	VERppa	NOMB.=s|GENRE=m
despecher	dépêcher	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Une	un	DETndf	NOMB.=s|GENRE=f
foule	foule	NOMcom	NOMB.=s|GENRE=f
en	en	PROadv	MORPH=empty
voicy	voici	VERcjg	MODE=ind|TEMPS=pst|PERS.=x|NOMB.=x
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
empescher	empêcher	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
