form	lemma	POS	morph
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
eſtalé	étaler	VERppe	NOMB.=s|GENRE=m
auec	avec	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
ſoins	soin	NOMcom	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
empreſſez	empresser	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=f
clartez	clarté	NOMcom	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
lumineuſes	lumineux	ADJqua	NOMB.=p|GENRE=f
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
couſtume	coutume	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
eſclairer	éclairer	VERinf	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
Berger	berger	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vnique	unique	ADJqua	NOMB.=s|GENRE=f
inclination	inclination	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
fallut	falloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
toſt	tôt	ADVgen	MORPH=empty
acheuer	achever	VERinf	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
mutuels	mutuel	ADJqua	NOMB.=p|GENRE=m
entretiens	entretien	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
faire	faire	VERinf	MORPH=empty
place	place	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Balet	ballet	NOMpro	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Lunatiques	lunatique	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
noire	noir	ADJqua	NOMB.=s|GENRE=f
humeur	humeur	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
poſſede	posséder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
viſiter	visiter	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ſous	sous	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
brune	brun	ADJqua	NOMB.=s|GENRE=f
clarté	clarté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Lune	lune	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
portent	porter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
chacun	chacun	PROind	NOMB.=s|GENRE=m
vn	un	DETndf	NOMB.=s|GENRE=m
quartier	quartier	NOMcom	NOMB.=s|GENRE=m
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
teſte	tête	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Premierement	premièrement	ADVgen	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
vit	voir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ſortir	sortir	VERinf	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
haute	haut	ADJqua	NOMB.=s|GENRE=f
taille	taille	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
maigre	maigre	ADJqua	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
deſcharnée	décharner	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
haues	have	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
teint	teint	NOMcom	NOMB.=s|GENRE=m
liuide	livide	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Melancolie	mélancolie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
liberale	libéral	ADJqua	NOMB.=s|GENRE=f
diſpenſatrice	dispensateur	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
inflüances	influence	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
inegale	inégal	ADJqua	NOMB.=s|GENRE=f
Déeſſe	déesse	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
portoit	porter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
vn	un	DETndf	NOMB.=s|GENRE=m
flambeau	flambeau	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
licol	licol	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
autre	autre	PROind	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ordinaire	ordinaire	ADJqua	NOMB.=s|GENRE=f
medecine	médecine	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
gueriſon	guérison	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
ſuppoſts	suppôt	NOMcom	NOMB.=p|GENRE=m
deſeſperez	désespérer	VERppe	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
à	à	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
ſuite	suite	NOMcom	NOMB.=s|GENRE=f
venoit	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
vn	un	DETndf	NOMB.=s|GENRE=m
Courtiſan	courtisan	NOMpro	NOMB.=s|GENRE=m
endebté	endetter	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
portant	porter	VERppa	NOMB.=x|GENRE=x
vne	un	DETndf	NOMB.=s|GENRE=f
liaſſe	liasse	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Requeſtes	requête	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Saufconduits	sauf-conduit	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Prorogations	prorogation	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
vſurier	usurier	NOMcom	NOMB.=s|GENRE=m
auaricieux	avaricieux	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
trébuchet	trébuchet	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
Mathematicien	mathématicien	NOMpro	NOMB.=s|GENRE=m
auec	avec	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
globe	globe	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
Alchimiſte	alchimiste	NOMpro	NOMB.=s|GENRE=m
coiffé	coiffer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
chape	chape	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
alembic	alambic	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
air	air	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
danſe	danse	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
figures	figure	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
cete	ce	DETdem	NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
voir	voir	VERinf	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
ſi	si	ADVgen	MORPH=empty
profonde	profond	ADJqua	NOMB.=s|GENRE=f
melancolie	mélancolie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ſembla	sembler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Balet	ballet	NOMpro	NOMB.=s|GENRE=m
deuoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
eſtre	être	VERinf	MORPH=empty
celle	celui	PROdem	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
acheua	achever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pourtant	pourtant	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
rouge	rouge	ADJqua	NOMB.=s|GENRE=f
Fourriere	fourrière	NOMpro	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
iour	jour	NOMcom	NOMB.=s|GENRE=m
diſſipant	dissiper	VERppa	NOMB.=x|GENRE=x
les	le	DETdef	NOMB.=p|GENRE=f
moites	moite	ADJqua	NOMB.=p|GENRE=f
clartez	clarté	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Lune	lune	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
apreſtoit	apprêter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
voir	voir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
ſiennes	sien	PROpos	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
donner	donner	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
chaſſe	chasse	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
Lunatiques	lunatique	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ſuiuirent	suivre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
cet	ce	DETdem	NOMB.=s|GENRE=m
Aſtre	astre	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
predomine	prédominer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Icy	ici	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Lune	lune	NOMpro	NOMB.=s|GENRE=f
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
perdit	perdre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
auec	avec	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
Estoiles	étoile	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
coſté	côté	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
Orient	orient	NOMpro	NOMB.=s|GENRE=m
quelques	quelque	DETind	NOMB.=p|GENRE=m
rayons	rayon	NOMcom	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
clarté	clarté	NOMcom	NOMB.=s|GENRE=f
moderée	modérer	VERppe	NOMB.=s|GENRE=f
ſe	il	PROrel	PERS.=3|NOMB.=p|GENRE=m|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
voir	voir	VERinf	MORPH=empty
ſur	sur	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Oriſon	horizon	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
donnans	donner	VERppa	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Scene	scène	NOMpro	NOMB.=s|GENRE=f
autant	autant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
lumiere	lumière	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pointe	pointe	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
iour	jour	NOMcom	NOMB.=s|GENRE=m
en	en	PROadv	MORPH=empty
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fournir	fournir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
faire	faire	VERinf	MORPH=empty
plus	plus	ADVgen	MORPH=empty
clairement	clairement	ADVgen	MORPH=empty
diſcerner	discerner	VERinf	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
decoration	décoration	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=f
Aurore	Aurore	NOMpro	NOMB.=s|GENRE=f
ayant	avoir	VERppa	NOMB.=x|GENRE=x
depuis	depuis	PRE	MORPH=empty
long	long	ADJqua	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
donné	donner	VERppe	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
rende	rendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
-	-	PONfbl	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
à	à	PRE	MORPH=empty
Cephale	Céphale	NOMpro	NOMB.=s|GENRE=x
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grotte	grotte	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Vaucluſe	Vaucluse	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
gouſter	goûter	VERinf	MORPH=empty
dans	dans	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
fraicheur	fraîcheur	NOMcom	NOMB.=s|GENRE=m
des	un	DETndf	NOMB.=p|GENRE=f
felicitez	félicité	NOMcom	NOMB.=p|GENRE=f
innocentes	innocent	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
aprehendant	appréhender	VERppa	NOMB.=x|GENRE=x
la	le	DETdef	NOMB.=s|GENRE=f
venuë	venue	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Soleil	soleil	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
n’	ne	ADVneg	MORPH=empty
arreſte	arrêter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
iamais	jamais	ADVgen	MORPH=empty
dans	dans	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
courſe	course	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
auec	avec	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
auec	avec	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
pas	pas	NOMcom	NOMB.=p|GENRE=m
maieſtueux	majestueux	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
mouuemens	mouvement	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
exprimoient	exprimer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
naïfuement	naïvement	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
paſſion	passion	NOMcom	NOMB.=s|GENRE=f
qu’	que	PROrel	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
beau	beau	ADJqua	NOMB.=s|GENRE=m
Chaſſeur	chasseur	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
deſplaiſir	déplaisir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
quiter	quitter	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
apres	après	PRE	MORPH=empty
donques	donc	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
mutuels	mutuel	ADJqua	NOMB.=p|GENRE=m
témoignages	témoignage	NOMcom	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
reciproque	réciproque	ADJqua	NOMB.=s|GENRE=m
contentement	contentement	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
en	en	PROadv	MORPH=empty
alla	aller	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
portée	porter	VERppe	NOMB.=s|GENRE=f
ſur	sur	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
nuée	nuée	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
annoncer	annoncer	VERinf	MORPH=empty
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Ciel	ciel	NOMpro	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
venuë	venue	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
Aſtre	astre	NOMpro	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
iour	jour	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
laiſſa	laisser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
cet	ce	DETdem	NOMB.=s|GENRE=m
Amant	amant	NOMpro	NOMB.=s|GENRE=m
affligé	affliger	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=f
tenebres	ténèbre	NOMcom	NOMB.=p|GENRE=f
inconſolables	inconsolable	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
tandis	tandis	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
alloit	aller	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
éclairer	éclairer	VERinf	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
l'	le	DETdef	NOMB.=s|GENRE=m
Vniuers	univers	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Quatre	quatre	DETcar	MORPH=empty
Fées	fée	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Gardiennes	gardien	NOMpro	NOMB.=p|GENRE=f
ordinaires	ordinaire	ADJqua	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
tirans	tirer	VERppa	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
premiers	premier	ADJord	NOMB.=p|GENRE=m
rayons	rayon	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Aurore	aurore	NOMpro	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
infaillibles	infaillible	ADJqua	NOMB.=p|GENRE=f
conjectures	conjecture	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
beauté	beauté	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
preuoyans	prévoir	VERppa	NOMB.=p|GENRE=m
aſſeurement	assurément	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
quantité	quantité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Curieux	curieux	NOMpro	NOMB.=s|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
y	y	PROadv	MORPH=empty
viendroient	venir	VERcjg	MODE=con|PERS.=3|NOMB.=p
diuertir	divertir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
auec	avec	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
exacte	exact	ADJqua	NOMB.=s|GENRE=f
diligence	diligence	NOMcom	NOMB.=s|GENRE=f
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
diſpoſer	disposer	VERinf	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
choſes	chose	NOMcom	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
commune	commun	ADJqua	NOMB.=s|GENRE=f
ſatisfaction	satisfaction	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſans	sans	PRE	MORPH=empty
interrompre	interrompre	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
meſure	mesure	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
pas	pas	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
peuplerent	peupler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
diuers	divers	ADJqua	NOMB.=p|GENRE=m
Poiſſons	poisson	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mille	mille	DETcar	MORPH=empty
fleurs	fleur	NOMcom	NOMB.=p|GENRE=f
nouuelles	nouveau	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
air	air	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
nombre	nombre	NOMcom	NOMB.=s|GENRE=m
infiny	infini	ADJqua	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
Oyſeaux	oiseau	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
Balet	ballet	NOMpro	NOMB.=s|GENRE=m
acheué	achever	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
furent	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
donner	donner	VERinf	MORPH=empty
ordre	ordre	NOMcom	NOMB.=s|GENRE=m
