form	lemma	POS	morph
encommencee	encommencer	VERppe	NOMB.=s|GENRE=f
cy	ci	ADVgen	MORPH=empty
dessus	dessus	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
estime	estimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	ADVgen	MORPH=empty
notoire	notoire	ADJqua	NOMB.=s|GENRE=n
et	et	CONcoo	MORPH=empty
traian	Trajan	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
este	être	VERppe	NOMB.=p|GENRE=m
princes	prince	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
tres	très	ADVgen	MORPH=empty
recommendable	recommandable	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
excellence	excellence	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
estimation	estimation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
liures	livre	NOMcom	NOMB.=p|GENRE=m
en	en	PROadv	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
plains	plein	ADJqua	NOMB.=p|GENRE=m
tant	tant	ADVgen	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
gentilz	gentil	NOMcom	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
hebrieux	hébreu	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
crestiens	chrétien	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
mais	mais	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
singulier	singulier	ADJqua	NOMB.=s|GENRE=m
tesmoingnaige	témoignage	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
salomon	Salomon	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
troisiesme	troisième	ADJord	NOMB.=s|GENRE=m
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
paraboles	parabole	NOMcom	NOMB.=p|GENRE=f
selon	selon	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
interpretation	interprétation	NOMcom	NOMB.=s|GENRE=f
grecque	grec	ADJqua	NOMB.=s|GENRE=f
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	CONsub	MORPH=empty
precieuse	précieux	ADJqua	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
pris	prix	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=f
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
peuent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
souhaiter	souhaiter	VERinf	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
comparer	comparer	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
.	.	PONfrt	MORPH=empty
car	car	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
dextre	dextre	NOMcom	NOMB.=s|GENRE=f
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
tient	tenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
longueur	longueur	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nombre	nombre	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
ans	an	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
senestre	sénestre	NOMcom	NOMB.=s|GENRE=f
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
tient	tenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
richesse	richesse	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
dextre	dextre	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
membre	membre	NOMcom	NOMB.=s|GENRE=m
principal	principal	ADJqua	NOMB.=s|GENRE=m
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
entens	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
qu'	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
donner	donner	VERinf	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
eternelle	éternel	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
senestre	sénestre	NOMcom	NOMB.=s|GENRE=f
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
entens	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
temporelle	temporel	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
transitoires	transitoire	ADJqua	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
moindre	moindre	ADJqua	NOMB.=s|GENRE=f
estimation	estimation	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
quoy	quoi	PROrel	NOMB.=s|GENRE=n
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
pouons	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
conclure	conclure	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
spirituelle	spirituel	ADJqua	NOMB.=s|GENRE=f
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
intelligence	intelligence	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
eternelz	éternel	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
venir	venir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
mondaine	mondain	ADJqua	NOMB.=s|GENRE=f
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
acquiert	acquérir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
opulẽce	opulence	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
renommée	renommée	NOMcom	NOMB.=s|GENRE=f
glorieuse	glorieux	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tendu	tendre	VERppe	NOMB.=p|GENRE=m
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
roys	roi	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
empereurs	empereur	NOMcom	NOMB.=p|GENRE=m
conquerans	conquérant	VERppa	NOMB.=p|GENRE=m
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
passé	passer	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
à	à	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
encores	encore	ADVgen	MORPH=empty
auiourdhuy	aujourd'hui	ADVgen	MORPH=empty
tendent	tendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
fantasies	fantaisie	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
artifices	artifice	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
labeurs	labeur	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
sciences	science	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
inuentions	invention	NOMcom	NOMB.=p|GENRE=f
subtiles	subtil	ADJqua	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
quant	quand	CONsub	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
premiere	premier	ADJord	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
reproche	reproche	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
sans	sans	PRE	MORPH=empty
acquerir	acquérir	VERinf	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
reputacion	réputation	NOMcom	NOMB.=s|GENRE=f
chascun	chacun	PROind	NOMB.=s|GENRE=m
entre	entre	PRE	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
estat	état	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
donques	donc	CONsub	MORPH=empty
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=n
cy	ci	ADVgen	MORPH=empty
dessus	dessus	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
moien	moyen	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
paruenir	parvenir	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
bien	bien	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en	PRE	MORPH=empty
si	si	CONsub	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=f
estime	estime	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cercher	chercher	VERinf	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
prudence	prudence	NOMcom	NOMB.=s|GENRE=f
a	à	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
diligence	diligence	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
se	si	CONsub	MORPH=empty
l	le	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
estime	estimer	VERppe	NOMB.=s|GENRE=n
en	en	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
rendre	rendre	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
soy	se	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
la	le	DETdef	NOMB.=s|GENRE=f
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
immortelle	immortel	ADJqua	NOMB.=s|GENRE=f
comme	comme	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
immortel	immortel	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aduenu	advenir	VERppe	NOMB.=s|GENRE=n
par	par	PRE	MORPH=empty
cy	ci	ADVgen	MORPH=empty
deuant	devant	PRE	MORPH=empty
a	à	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fait	faire	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
dit	dire	VERppe	NOMB.=p|GENRE=m
choses	chose	NOMcom	NOMB.=p|GENRE=f
dignes	digne	ADJqua	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
ceulx	celui	PROind	NOMB.=p|GENRE=m
aussi	aussi	ADVgen	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mises	mettre	VERppe	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
escript	écrit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
qu	que	CONcoo	MORPH=empty
il	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=n
appartenoit	appartenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tellement	tellement	ADVgen	MORPH=empty
illustre	illustrer	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
anobly	anoblir	VERppe	NOMB.=p|GENRE=m
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
noms	nom	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
viuent	vivre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
encores	encore	ADVgen	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
qu	que	PROrel	NOMB.=s|GENRE=m
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tousiours	toujours	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
bouche	bouche	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Tite	Tite	NOMpro	NOMB.=s|GENRE=m
liue	Live	NOMpro	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
escript	écrire	VERppe	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
histoires	histoire	NOMcom	NOMB.=p|GENRE=f
romaines	romain	ADJqua	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=p|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
perdues	perdre	VERppe	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
part	part	NOMcom	NOMB.=s|GENRE=f
combien	combien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
prĩcipal	principal	NOMcom	NOMB.=s|GENRE=m
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
perdu	perdre	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
aussi	aussi	ADVgen	MORPH=empty
illustre	illustre	ADJqua	NOMB.=s|GENRE=m
comme	comme	CONsub	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
dont	dont	PROrel	NOMB.=p|GENRE=x
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
escript	écrire	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	être	VERppe	NOMB.=s|GENRE=m
excellẽt	exceller	VERppe	NOMB.=s|GENRE=m
historien	historien	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=n
des	de_le	PRE.DETdef	NOMB.=p|GENRE=x
autres	autre	PROind	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
n	ne	ADVgen	MORPH=empty
estoit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
cela	cela	PROdem	NOMB.=s|GENRE=n
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
lettre	lettre	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
prandroient	prendre	VERcjg	MODE=con|PERS.=3|NOMB.=p
iamais	jamais	ADVgen	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
acquerir	acquérir	VERinf	MORPH=empty
perfection	perfection	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
science	science	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
quant	quand	CONsub	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
bonnes	bon	ADJqua	NOMB.=p|GENRE=f
lettres	lettre	NOMcom	NOMB.=p|GENRE=f
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
requierent	requérir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
toute	tout	DETind	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
sante	santé	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ilz	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
comme	comme	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
croy	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
par	par	PRE	MORPH=empty
consideration	considération	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
nature	nature	NOMcom	NOMB.=s|GENRE=f
humaine	humain	ADJqua	NOMB.=s|GENRE=f
consiste	consister	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
engin	engin	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=m
tousiours	toujours	ADVgen	MORPH=empty
croist	croître	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
excercice	exercice	NOMcom	NOMB.=s|GENRE=m
d	de	PRE	MORPH=empty
estude	étude	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
reputacõn	réputation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
consiste	consister	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
eloquence	éloquence	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
langaige	langage	NOMcom	NOMB.=s|GENRE=m
disert	disert	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Or	or	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
celle	celui	DETdem	NOMB.=s|GENRE=f
prudence	prudence	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
