form	lemma	POS	morph
endure	endurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Icelle	icelui	PROdem	NOMB.=s|GENRE=f
doncques	donc	CONcoo	MORPH=empty
refuse	refuser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
uenir	venir	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
et	et	CONcoo	MORPH=empty
prolongue	prolonger	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
longues	long	ADJqua	NOMB.=p|GENRE=f
demoureez	demeurée	NOMcom	NOMB.=p|GENRE=f
a	à	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
non	non	ADVgen	MORPH=empty
agreables	agréable	ADJqua	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
icelle	icelui	PROdem	NOMB.=s|GENRE=f
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cruelle	cruel	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
sans	sans	PRE	MORPH=empty
nulle	nul	DETind	NOMB.=s|GENRE=f
compassion	compassion	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ici	ici	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
noter	noter	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
appellee	appeler	VERppe	NOMB.=s|GENRE=f
desloyalle	déloyal	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
male	mal	ADJqua	NOMB.=s|GENRE=f
fiance	fiance	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f
interpretation	interprétation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dicte	dire	VERppe	NOMB.=s|GENRE=f
comme	comme	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
aduenture	aventure	NOMcom	NOMB.=s|GENRE=f
une	un	DETndf	NOMB.=s|GENRE=f
cõme	comme	CONsub	NOMB.=s|GENRE=f
icelle	icelui	PROdem	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
soy	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
meismes	même	ADJqua	NOMB.=s|GENRE=f
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
En	@latin	PRE	MORPH=empty
ego	@latin	OUT	MORPH=empty
fortũa	@latin	OUT	MORPH=empty
si	@latin	OUT	MORPH=empty
starẽ	@latin	OUT	MORPH=empty
sorte	@latin	OUT	MORPH=empty
sub	@latin	OUT	MORPH=empty
una	@latin	OUT	MORPH=empty
Et	@latin	OUT	MORPH=empty
nõ	@latin	OUT	MORPH=empty
mutarer	@latin	OUT	MORPH=empty
nũꝙ	@latin	OUT	MORPH=empty
fortuna	@latin	OUT	MORPH=empty
uocarer	@latin	OUT	MORPH=empty
Certes	certes	ADVgen	MORPH=empty
se	si	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
dame	damer	NOMcom	NOMB.=s|GENRE=f
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
A	à	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
estoie	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
une	un	ADJqua	NOMB.=s|GENRE=f
Et	et	CONcoo	MORPH=empty
iamais	jamais	ADVgen	MORPH=empty
n	ne	ADVgen	MORPH=empty
estoie	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
muee	muer	VERppe	NOMB.=s|GENRE=f
Ainsi	ainsi	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
seroie	être	VERcjg	MODE=con|PERS.=1|NOMB.=s
nommee	nommer	VERppe	NOMB.=s|GENRE=f
De	de	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
alain	Alain	NOMpro	NOMB.=s|GENRE=m
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
penultime	pénultième	ADJqua	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
anticlaudiã	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Hec	@latin	OUT	MORPH=empty
est	@latin	OUT	MORPH=empty
inconstans	@latin	OUT	MORPH=empty
incerta	@latin	OUT	MORPH=empty
uolubilis	@latin	OUT	MORPH=empty
anceps	@latin	OUT	MORPH=empty
;	;	PONfbl	MORPH=empty
Errãs	@latin	OUT	MORPH=empty
instabilis	@latin	OUT	MORPH=empty
uaga	@latin	OUT	MORPH=empty
q̃	@latin	OUT	MORPH=empty
dũ	@latin	OUT	MORPH=empty
stare	@latin	OUT	MORPH=empty
uidet᷑	@latin	OUT	MORPH=empty
Occidit	@latin	OUT	MORPH=empty
et	@latin	OUT	MORPH=empty
falso	@latin	OUT	MORPH=empty
mẽ	@latin	OUT	MORPH=empty
it̾	@latin	OUT	MORPH=empty
gaudia	@latin	OUT	MORPH=empty
risu	@latin	OUT	MORPH=empty
Aspera	@latin	OUT	MORPH=empty
blandiciis	@latin	OUT	MORPH=empty
in	@latin	OUT	MORPH=empty
lumine	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
etc	etc	ABR	MORPH=empty
.	.	PONfrt	MORPH=empty
Fortune	fortune	NOMcom	NOMB.=s|GENRE=f
incõstante	inconstant	ADJqua	NOMB.=s|GENRE=f
incertaine	incertain	ADJqua	NOMB.=s|GENRE=f
Uoluble	voluble	ADJqua	NOMB.=s|GENRE=f
mobile	mobile	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
doubtable	doutable	ADJqua	NOMB.=s|GENRE=f
Errant	errer	VERppa	NOMB.=s|GENRE=f
instable	instable	ADJqua	NOMB.=s|GENRE=f
uague	vague	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
uaine	vain	ADJqua	NOMB.=s|GENRE=f
Est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
tãt	tant	ADVgen	MORPH=empty
qu	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estable	étable	ADJqua	NOMB.=s|GENRE=f
S	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
esconce	esconser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
ris	ris	NOMcom	NOMB.=p|GENRE=m
deceuable	décevable	ADJqua	NOMB.=s|GENRE=f
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ment	mentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f
ioyes	joie	NOMcom	NOMB.=p|GENRE=f
promises	promettre	VERppe	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
Aspre	aspre	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
blandices	blandice	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
deuises	devise	NOMcom	NOMB.=p|GENRE=f
Et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
lumiere	lumière	NOMcom	NOMB.=s|GENRE=f
nebuleuse	nébuleux	ADJqua	NOMB.=s|GENRE=f
Pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
,	,	PONfbl	MORPH=empty
riche	riche	ADJqua	NOMB.=s|GENRE=f
doulce	doux	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
crueuse	crueux	ADJqua	NOMB.=s|GENRE=f
Amere	amer	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tres	très	ADVgen	MORPH=empty
delicieuse	délicieux	ADJqua	NOMB.=s|GENRE=f
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
rit	rire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
plourant	pleurer	VERppa	NOMB.=s|GENRE=f
Chancelle	chancellerie	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
estant	être	VERppa	NOMB.=s|GENRE=f
Aueugle	aveugle	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
uoyant	voir	VERppa	NOMB.=s|GENRE=f
En	en	PRE	MORPH=empty
legierte	légèreté	NOMcom	NOMB.=s|GENRE=f
manant	manant	VERppa	NOMB.=s|GENRE=f
Tres	très	ADVgen	MORPH=empty
ferme	ferme	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
glissant	glisser	VERppa	NOMB.=s|GENRE=f
Loyale	loyal	ADJqua	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
marchant	marcher	NOMcom	NOMB.=s|GENRE=f
Legiere	léger	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
parlant	parler	VERppa	NOMB.=s|GENRE=f
Tres	très	ADVgen	MORPH=empty
estable	étable	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
mouuant	mouvoir	VERppa	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Lesquelles	lequel	DETrel	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
preuuent	prouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
clerem̃t	clairement	ADVgen	MORPH=empty
ycelle	icelui	DETdem	NOMB.=s|GENRE=f
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
estre	être	VERinf	MORPH=empty
desloyalle	déloyal	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
male	mal	ADJqua	NOMB.=s|GENRE=f
fiance	fiance	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
estre	être	VERinf	MORPH=empty
legiers	léger	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
transitoires	transitoire	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
oultre	outre	PRE	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
noter	noter	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
anciens	ancien	NOMcom	NOMB.=p|GENRE=m
paygnoient	peindre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
sans	sans	PRE	MORPH=empty
piedz	pied	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
esleuee	élever	VERppe	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
instabilite	instabilité	NOMcom	NOMB.=s|GENRE=f
aueugle	aveugle	ADJqua	NOMB.=s|GENRE=f
a	à	PRE	MORPH=empty
cause	cause	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
office	office	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
creans	croire	VERppa	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
aueuglez	aveugler	VERppe	NOMB.=p|GENRE=m
quant	quand	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
esleuez	élever	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
prosperitez	prospérité	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
aduersitez	adversité	NOMcom	NOMB.=p|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tantost	tantôt	ADVgen	MORPH=empty
marchiez	marcher	VERppe	NOMB.=p|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
piedz	pied	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
paignoient	peindre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
deux	deux	DETcar	NOMB.=p|GENRE=m
uisaiges	visage	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
cellui	celui	PROdem	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
deuant	devant	PRE	MORPH=empty
cler	clair	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ample	ample	ADJqua	NOMB.=s|GENRE=m
blandissant	blandir	VERppa	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
folz	fou	NOMcom	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
prosperitez	prospérité	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
cellui	celui	PROdem	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
derriere	derrière	PRE	MORPH=empty
tenebreux	ténébreux	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
forme	forme	NOMcom	NOMB.=s|GENRE=f
plourant	pleurer	VERppa	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
aduersitez	adversité	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
p̃mier	premier	NOMcom	NOMB.=s|GENRE=m
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
texte	texte	NOMcom	NOMB.=s|GENRE=m
comme	comme	CONsub	MORPH=empty
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
faulse	faux	ADJqua	NOMB.=s|GENRE=f
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
blandist	blandir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
second	second	NOMcom	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apres	après	PRE	MORPH=empty
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
texte	texte	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
celle	celui	DETdem	NOMB.=s|GENRE=f
obscure	obscur	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
etc	etc	ABR	MORPH=empty
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
oultre	outre	PRE	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
noter	noter	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f
heure	heure	NOMcom	NOMB.=s|GENRE=f
triste	triste	ADJqua	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
entend	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
use	user	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
circunlocution	circonlocution	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=n|CAS=n
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chose	chose	NOMcom	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
terrible	terrible	ADJqua	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
triste	triste	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=f
comme	comme	CONsub	MORPH=empty
tesmoigne	témoigner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
philosophe	philosophe	NOMcom	NOMB.=s|GENRE=m
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
troisiesme	troisième	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ethicques	éthique	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=x
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
derrenier	dernier	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
terribles	terrible	ADJqua	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
c	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
Derrenierement	dernièrement	ADVgen	MORPH=empty
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
maleureux	malheureux	NOMcom	NOMB.=s|GENRE=m
soy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
transportãt	transporter	VERppa	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
met	mettre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
conclusion	conclusion	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
sõ	son	DETpos	NOMB.=s|GENRE=m
mettre	mètre	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
uous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=x
iadis	jadis	ADVgen	MORPH=empty
estiez	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
amys	ami	NOMcom	NOMB.=p|GENRE=m
pourquoy	pourquoi	ADVgen	MORPH=empty
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
prosperite	prospérité	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
uantance	vantance	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
presumptueusement	présomptueusement	ADVgen	MORPH=empty
auez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
dit	dire	VERppe	NOMB.=p|GENRE=x
et	et	CONcoo	MORPH=empty
repute	réputer	VERppe	NOMB.=p|GENRE=x
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
estre	être	VERinf	MORPH=empty
eureux	heureux	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Certes	certes	ADVgen	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
n	ne	ADVneg	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVneg	MORPH=empty
este	être	VERppe	NOMB.=s|GENRE=x
eureux	heureux	ADJqua	NOMB.=s|GENRE=m
car	car	CONcoo	MORPH=empty
se	si	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
eusse	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
este	être	VERppe	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
eusse	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
este	être	VERppe	NOMB.=s|GENRE=x
estable	étable	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
parmanẽt	permanent	ADJqua	NOMB.=s|GENRE=m
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
degre	degré	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
dignite	dignité	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
n	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVneg	MORPH=empty
este	être	VERppe	NOMB.=s|GENRE=x
car	car	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
deceu	décevoir	VERppe	NOMB.=s|GENRE=x
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
ioyeusetez	joyeuseté	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
plaisirs	plaisir	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
pour	pour	PRE	MORPH=empty
quoy	quoi	PROrel	GENRE=n|NOMB.=s
ne	ne	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
deuiez	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
reputer	réputer	VERinf	MORPH=empty
pour	pour	PRE	MORPH=empty
eureux	heureux	ADJqua	NOMB.=s|GENRE=m
Certes	certes	ADVgen	MORPH=empty
uous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
deuiez	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
auoir	avoir	VERinf	MORPH=empty
attendu	attendre	VERppe	NOMB.=p|GENRE=x
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
Car	car	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
couroune	couronner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nom	non	ADVneg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bataille	bataille	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
A	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
ouide	Ovide	NOMpro	NOMB.=s|GENRE=m
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
iii	3	ADJord	MORPH=empty
.	.	PONfrt	MORPH=empty
liure	livre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
methamorphose	méthamorphose	NOMcom	NOMB.=s|GENRE=f
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Ultima	@latin	OUT	MORPH=empty
semper	@latin	OUT	MORPH=empty
expectanda	@latin	OUT	MORPH=empty
dies	@latin	OUT	MORPH=empty
homini	@latin	OUT	MORPH=empty
est	@latin	OUT	MORPH=empty
diciqz	@latin	OUT	MORPH=empty
beatus	@latin	OUT	MORPH=empty
ante	@latin	OUT	MORPH=empty
obitum	@latin	OUT	MORPH=empty
nemo	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Ung	un	DETndf	NOMB.=s|GENRE=m
derrenier	dernier	ADJqua	NOMB.=s|GENRE=m
iour	jour	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
